source,ID1,ID2,state,decimallatitude,decimallongitude,elevationinm,day,month,year,julianday,julianday.corrected,ecoregion,climatecluster,photoperiod,Tave,PPT,PPT.sqrt
NEON,HARV,d007c2d9-8b7b-431e-95a7-6905638f141e,1,42.45146,-72.2518,176.7,9,9,2015,251,225,EASTERN TEMPERATE FORESTS,1,14.04348846,21.65483871,91.58064516,9.569777697
NEON,HARV,d49d83e9-8f09-43e2-984e-5212e4df280d,1,42.412979,-72.226194,173.8,10,9,2015,252,226,EASTERN TEMPERATE FORESTS,1,13.99962916,21.6516129,91.19354839,9.549531318
NEON,HARV,ade96330-5f73-4393-bb61-4b2b93dbf5ad,1,42.443394,-72.225117,241,10,9,2015,252,252,EASTERN TEMPERATE FORESTS,1,12.84244571,20.36666667,111.3333333,10.55146119
NEON,HARV,413c948a-27cb-49d4-9d31-a0bca23c8251,0,42.412979,-72.226194,173.8,11,9,2015,253,253,EASTERN TEMPERATE FORESTS,1,12.79491381,20.57333333,112.3666667,10.60031446
NEON,HARV,bd44260d-e4e7-42f7-bfa5-e1e030edacb8,1,42.412979,-72.226194,173.8,11,9,2015,253,227,EASTERN TEMPERATE FORESTS,1,13.95812631,21.6483871,91.80645161,9.581568327
NEON,HARV,01c8a05d-edbf-4789-b1df-cba23c317c6b,0,42.412979,-72.226194,173.8,11,9,2015,253,253,EASTERN TEMPERATE FORESTS,1,12.79491381,20.57333333,112.3666667,10.60031446
NEON,HARV,8b5f50e6-64f8-4426-8a22-9a0f7c36ed52,1,42.412979,-72.226194,173.8,11,9,2015,253,253,EASTERN TEMPERATE FORESTS,1,12.79491381,20.57333333,112.3666667,10.60031446
NEON,HARV,22ed6525-049f-426f-bb3c-a7d5cb503e79,0,42.412979,-72.226194,173.8,11,9,2015,253,253,EASTERN TEMPERATE FORESTS,1,12.79491381,20.57333333,112.3666667,10.60031446
NEON,HARV,4e5c1d92-695d-4b1f-aadd-cd894b90e334,1,42.412979,-72.226194,173.8,11,9,2015,253,227,EASTERN TEMPERATE FORESTS,1,13.95812631,21.6483871,91.80645161,9.581568327
NEON,HARV,bc4ea2a8-bb0a-4e0a-b0bd-4d7d4c684b9d,0,42.443394,-72.225117,241,11,9,2015,253,253,EASTERN TEMPERATE FORESTS,1,12.79567638,20.27333333,112.2666667,10.59559657
NEON,HARV,0e41647e-9815-4035-931b-e22905d5248c,0,42.443394,-72.225117,241,11,9,2015,253,253,EASTERN TEMPERATE FORESTS,1,12.79567638,20.27333333,112.2666667,10.59559657
NEON,HARV,18ae1200-6788-4921-943e-2bd323dd0456,1,42.443394,-72.225117,241,11,9,2015,253,227,EASTERN TEMPERATE FORESTS,1,13.96016847,21.3,92.80645161,9.633610518
NEON,HARV,8066bd14-3fef-4964-bccd-42cfa2dcb0f8,0,42.443394,-72.225117,241,11,9,2015,253,253,EASTERN TEMPERATE FORESTS,1,12.79567638,20.27333333,112.2666667,10.59559657
NEON,HARV,d4520e3c-94e3-4c5d-8b15-39ad3caf1914,1,42.401991,-72.254785,185.7,12,9,2015,254,228,EASTERN TEMPERATE FORESTS,1,13.91557032,21.7,92.41935484,9.613498574
NEON,HARV,8b460e2b-19a3-4098-b76c-39edd90a8ed6,0,42.401991,-72.254785,185.7,12,9,2015,254,254,EASTERN TEMPERATE FORESTS,1,12.74784737,20.54,113.4,10.64894361
NEON,HARV,0bb0e7b6-5d21-4d9c-a25a-77e728aa155a,1,42.401991,-72.254785,185.7,12,9,2015,254,228,EASTERN TEMPERATE FORESTS,1,13.91557032,21.7,92.41935484,9.613498574
NEON,HARV,748c5b80-e9da-4fa6-a05a-0549de40568f,0,42.422943,-72.258721,200.7,13,9,2015,255,255,EASTERN TEMPERATE FORESTS,1,12.70142782,20.38666667,115,10.72380529
NEON,HARV,d346dab6-05be-4a1f-b4ea-7f848bc15e33,0,42.422943,-72.258721,200.7,13,9,2015,255,255,EASTERN TEMPERATE FORESTS,1,12.70142782,20.38666667,115,10.72380529
NEON,HARV,7ba73431-c9e9-4883-9d37-fcb6529e386b,1,42.422943,-72.258721,200.7,13,9,2015,255,255,EASTERN TEMPERATE FORESTS,1,12.70142782,20.38666667,115,10.72380529
NEON,HARV,6451a26b-e21c-409b-a3f0-ecd1696ebf52,1,42.422943,-72.258721,200.7,13,9,2015,255,255,EASTERN TEMPERATE FORESTS,1,12.70142782,20.38666667,115,10.72380529
NEON,HARV,1ebf0775-56ac-4587-aafd-ce5f5ae7cff1,1,42.422943,-72.258721,200.7,13,9,2015,255,229,EASTERN TEMPERATE FORESTS,1,13.87477246,21.6,93.61290323,9.675376128
NEON,HARV,50c9b2f9-d076-46fb-b5af-dd16c1e18e8a,0,42.422943,-72.258721,200.7,13,9,2015,255,255,EASTERN TEMPERATE FORESTS,1,12.70142782,20.38666667,115,10.72380529
NEON,HARV,41c7b1c4-e561-453e-9388-a03812bb7d47,0,42.424891,-72.256376,196.7,13,9,2015,255,255,EASTERN TEMPERATE FORESTS,1,12.70147021,20.38666667,115,10.72380529
NEON,HARV,2536e68a-d387-48c6-a656-22dd5193328e,0,42.422943,-72.258721,200.7,13,9,2015,255,255,EASTERN TEMPERATE FORESTS,1,12.70142782,20.38666667,115,10.72380529
NEON,HARV,045eead7-cca6-418e-a50f-1c0aaf90d447,1,42.424891,-72.256376,196.7,13,9,2015,255,229,EASTERN TEMPERATE FORESTS,1,13.87489715,21.6,93.61290323,9.675376128
NEON,HARV,b7d8f9c3-086e-4bea-a0bd-8b177337a13c,1,42.424891,-72.256376,196.7,13,9,2015,255,229,EASTERN TEMPERATE FORESTS,1,13.87489715,21.6,93.61290323,9.675376128
NEON,HARV,848e45e7-a028-4196-ab5e-baf692d8429f,1,42.424891,-72.256376,196.7,13,9,2015,255,255,EASTERN TEMPERATE FORESTS,1,12.70147021,20.38666667,115,10.72380529
NEON,HARV,d150c83a-6cf2-478d-91d8-c4c8c457cb5b,0,42.45146,-72.2518,176.7,5,10,2015,277,277,EASTERN TEMPERATE FORESTS,1,11.65909515,17.31612903,123.2580645,11.10216486
NEON,HARV,c43f6596-f427-4447-bf48-e9ad958f209b,1,42.443394,-72.225117,241,5,10,2015,277,251,EASTERN TEMPERATE FORESTS,1,12.8891184,20.46,110.4,10.50714043
NEON,HARV,629d7418-d5f6-4b9f-8d98-d5b27043621b,1,42.412979,-72.226194,173.8,6,10,2015,278,252,EASTERN TEMPERATE FORESTS,1,12.84163284,20.66666667,111.3333333,10.55146119
NEON,HARV,093a41dd-0f23-4e8a-b7e1-95b0ba484faf,1,42.443394,-72.225117,241,6,10,2015,278,252,EASTERN TEMPERATE FORESTS,1,12.84244571,20.36666667,111.3333333,10.55146119
NEON,HARV,14644fa3-fdb0-461f-ba4b-fc29163db059,0,42.443394,-72.225117,241,6,10,2015,278,278,EASTERN TEMPERATE FORESTS,1,11.61187799,16.71935484,120.7096774,10.98679559
NEON,HARV,11a215ea-595a-4258-a3e9-9c58bfb3fe14,0,42.443394,-72.225117,241,6,10,2015,278,278,EASTERN TEMPERATE FORESTS,1,11.61187799,16.71935484,120.7096774,10.98679559
NEON,HARV,b1ca72f5-b03e-49f3-9e34-a5265708a78f,0,42.443394,-72.225117,241,7,10,2015,279,279,EASTERN TEMPERATE FORESTS,1,11.56459248,16.42258065,119.1612903,10.91610234
NEON,HARV,82300d61-45e5-4969-8208-829ea4442e98,0,42.443394,-72.225117,241,7,10,2015,279,279,EASTERN TEMPERATE FORESTS,1,11.56459248,16.42258065,119.1612903,10.91610234
NEON,HARV,f4c8be72-972c-41b9-bca3-e0c226dd8acb,0,42.401991,-72.254785,185.7,8,10,2015,280,280,EASTERN TEMPERATE FORESTS,1,11.51818525,16.4516129,119.0967742,10.91314685
NEON,HARV,21c59211-747f-4830-8153-a15160b53d2f,0,42.401991,-72.254785,185.7,8,10,2015,280,280,EASTERN TEMPERATE FORESTS,1,11.51818525,16.4516129,119.0967742,10.91314685
NEON,HARV,921b85aa-c752-4577-a5a9-90d5d2a4190d,0,42.401991,-72.254785,185.7,8,10,2015,280,280,EASTERN TEMPERATE FORESTS,1,11.51818525,16.4516129,119.0967742,10.91314685
NEON,HARV,8b643e9a-ac6b-4888-879d-9300350a44f6,0,42.471298,-72.263909,206.9,8,10,2015,280,280,EASTERN TEMPERATE FORESTS,1,11.51681131,16.22580645,118.8709677,10.90279633
NEON,HARV,5812978c-ca6e-430c-a193-4ce8f1113314,0,42.422943,-72.258721,200.7,9,10,2015,281,281,EASTERN TEMPERATE FORESTS,1,11.47064109,16.12903226,117.7741935,10.85238193
NEON,HARV,ca7257db-b3bc-47b0-b01e-78a9c9a4f98f,0,42.424891,-72.256376,196.7,9,10,2015,281,281,EASTERN TEMPERATE FORESTS,1,11.47059925,16.12903226,117.7741935,10.85238193
NEON,HARV,706cda1a-c1d8-4777-97db-11fcfea415d1,0,42.424891,-72.256376,196.7,9,10,2015,281,281,EASTERN TEMPERATE FORESTS,1,11.47059925,16.12903226,117.7741935,10.85238193
NEON,HARV,09fb8146-066f-4896-8b2d-56c1a92dddfa,0,42.424891,-72.256376,196.7,9,10,2015,281,281,EASTERN TEMPERATE FORESTS,1,11.47059925,16.12903226,117.7741935,10.85238193
NEON,HARV,3c9e49da-01ac-408c-9aef-4041ee4061cc,1,42.422943,-72.258721,200.7,9,10,2015,281,255,EASTERN TEMPERATE FORESTS,1,12.70142782,20.38666667,115,10.72380529
NEON,HARV,15e0eb44-68f6-4514-8b14-55aaab17bdcf,1,42.424891,-72.256376,196.7,9,10,2015,281,255,EASTERN TEMPERATE FORESTS,1,12.70147021,20.38666667,115,10.72380529
NEON,HARV,c96e6fdd-3e0f-4dd2-b038-400f35211473,0,42.424891,-72.256376,196.7,9,10,2015,281,281,EASTERN TEMPERATE FORESTS,1,11.47059925,16.12903226,117.7741935,10.85238193
NEON,HARV,9d829d82-9055-4a3b-9dca-d767a24b9f24,1,42.424891,-72.256376,196.7,9,10,2015,281,255,EASTERN TEMPERATE FORESTS,1,12.70147021,20.38666667,115,10.72380529
NEON,HARV,99dcfd51-34b9-4513-8366-7ce2a96d6b07,1,42.424891,-72.256376,196.7,9,10,2015,281,255,EASTERN TEMPERATE FORESTS,1,12.70147021,20.38666667,115,10.72380529
NEON,SCBI,3cd531d9-4adf-4ffd-bdb3-e5c4f52dd119,0,38.896699,-78.142137,353.3,13,5,2015,132,132,EASTERN TEMPERATE FORESTS,1,14.17413062,15.10322581,83.19354839,9.121049742
NEON,STEI,a2f1516d-1756-4d8d-bb36-4aad94b4f21e,1,45.798538,-90.091314,523,14,7,2015,194,168,NORTHERN FORESTS,2,15.71134802,14.78,105,10.24695077
NEON,STEI,8b1c7dd5-7c5c-4d8a-983f-893f5c724a73,1,45.826963,-90.084426,502.2,14,7,2015,194,168,NORTHERN FORESTS,2,15.71525983,14.78,105.4,10.26645021
NEON,STEI,a5c1745e-1f12-4a68-bd1e-1bb668fe6c50,0,45.826963,-90.084426,502.2,14,7,2015,194,194,NORTHERN FORESTS,2,15.45890527,17.91935484,96.35483871,9.816050056
NEON,STEI,5676e845-311d-4ee1-bc9c-cec9c5604c03,0,45.826963,-90.084426,502.2,14,7,2015,194,194,NORTHERN FORESTS,2,15.45890527,17.91935484,96.35483871,9.816050056
NEON,STEI,dde127f1-c562-4716-8a3d-5b4d9bda06e5,0,45.798538,-90.091314,523,16,7,2015,196,196,NORTHERN FORESTS,2,15.40327193,18.09354839,97.06451613,9.852132568
NEON,STEI,94f92167-e474-414e-83e1-9fd3715e9d99,1,45.798538,-90.091314,523,11,8,2015,222,222,NORTHERN FORESTS,2,14.43163742,18.83225806,102.5483871,10.12661775
NEON,STEI,7efed3f0-908b-4f18-8db2-d42b026406ea,0,45.798538,-90.091314,523,11,8,2015,222,222,NORTHERN FORESTS,2,14.43163742,18.83225806,102.5483871,10.12661775
NEON,STEI,89d7b6d2-3a41-451e-8ecf-36ff1a856f45,0,45.798538,-90.091314,523,11,8,2015,222,222,NORTHERN FORESTS,2,14.43163742,18.83225806,102.5483871,10.12661775
NEON,STEI,1eef08c5-bce8-4105-821c-3330177be4f8,0,45.798538,-90.091314,523,11,8,2015,222,222,NORTHERN FORESTS,2,14.43163742,18.83225806,102.5483871,10.12661775
NEON,STEI,65f2c7b6-80bd-41b1-9160-be77b1abc6d9,0,45.798538,-90.091314,523,11,8,2015,222,222,NORTHERN FORESTS,2,14.43163742,18.83225806,102.5483871,10.12661775
NEON,STEI,4aabd39f-0845-4798-91a3-dd78f668af3a,0,45.804042,-90.049787,490.3,11,8,2015,222,222,NORTHERN FORESTS,2,14.43210499,18.79677419,101.9032258,10.09471276
NEON,STEI,5f6d3d91-48ac-4d06-918d-5516b2112a89,0,45.804042,-90.049787,490.3,11,8,2015,222,222,NORTHERN FORESTS,2,14.43210499,18.79677419,101.9032258,10.09471276
NEON,STEI,a516d009-a177-4525-8c98-1cc8495dd94e,0,45.826963,-90.084426,502.2,11,8,2015,222,222,NORTHERN FORESTS,2,14.43405328,18.79677419,102.2580645,10.11227296
NEON,STEI,b314f0aa-4b57-4980-b44d-e910c3c199b9,0,45.804042,-90.049787,490.3,11,8,2015,222,222,NORTHERN FORESTS,2,14.43210499,18.79677419,101.9032258,10.09471276
NEON,STEI,e906618b-73b4-408f-9548-0ca1b9d872d9,0,45.826963,-90.084426,502.2,11,8,2015,222,222,NORTHERN FORESTS,2,14.43405328,18.79677419,102.2580645,10.11227296
NEON,STEI,7579acd7-9fbd-4dfd-ab82-9113e52fbf6d,0,45.826963,-90.084426,502.2,11,8,2015,222,222,NORTHERN FORESTS,2,14.43405328,18.79677419,102.2580645,10.11227296
NEON,STEI,de295ec3-52e9-4e29-866a-4e5be1045b4c,0,45.804042,-90.049787,490.3,12,8,2015,223,223,NORTHERN FORESTS,2,14.38656572,18.74193548,102.2580645,10.11227296
NEON,STEI,184ead50-1d2b-48d4-a00f-cc8480a67d37,0,45.804042,-90.049787,490.3,12,8,2015,223,223,NORTHERN FORESTS,2,14.38656572,18.74193548,102.2580645,10.11227296
NEON,STEI,e61bf08d-257f-4d09-977e-b4bede4fca61,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,d100c5df-82d2-472d-85b6-4938de9915a8,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,6e51af6a-7a95-458c-926c-3dec394f35fe,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,72898b47-f7b7-4140-b933-fbae83de90fd,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,efa91828-fd7e-48ab-97b5-e8ad4077f06c,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,58296693-f666-430e-895c-3240435388b0,1,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,6a2713e6-f44d-453f-9bda-3791ae8364ea,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,d91c58c0-e1ab-4737-a7c5-b97449326beb,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,e32e0db8-b63a-440d-b273-a03f458fb251,1,45.826963,-90.084426,502.2,12,8,2015,223,197,NORTHERN FORESTS,2,15.37925957,18.18064516,96.64516129,9.830827091
NEON,STEI,e5e30686-4bc9-40f2-a5c3-da9255da3c16,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,42c807ef-0f56-4a07-912e-002a34a4d92b,0,45.826963,-90.084426,502.2,12,8,2015,223,223,NORTHERN FORESTS,2,14.38847388,18.74193548,102.6451613,10.13139483
NEON,STEI,f89c783c-3532-4b92-916b-02639e4c0bdb,0,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,cd187736-f0ba-45cd-94a2-fece775206df,1,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,32babf32-70d2-45ef-970a-7fe4a2caf04b,0,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,c8ee8bda-2582-435e-b753-44d9d77c75e3,0,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,1d9505d4-2e88-4c01-94a9-e4fb38db1be5,0,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,a8ffe800-614e-4ffd-ab3e-c10c15c6e2d3,0,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,1a59e036-e9b0-42c5-b937-181967e2bf72,0,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,96d0ec67-3818-451a-b13d-79897a3ffb1c,0,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,a67ba9d6-a972-4502-b771-bdf71bc2dd41,0,45.798538,-90.091314,523,12,8,2015,223,223,NORTHERN FORESTS,2,14.38610777,18.78064516,102.8709677,10.14253261
NEON,STEI,2e9b23ae-abd3-4262-856d-925db603d47f,0,45.798538,-90.091314,523,13,8,2015,224,224,NORTHERN FORESTS,2,14.34015495,18.72903226,103.1935484,10.15842253
NEON,STEI,323e1f92-76e1-402b-9023-34e5341a5a6c,0,45.798538,-90.091314,523,13,8,2015,224,224,NORTHERN FORESTS,2,14.34015495,18.72903226,103.1935484,10.15842253
NEON,STEI,b7eec790-a101-4f28-a663-b0b3affa796e,0,45.798538,-90.091314,523,13,8,2015,224,224,NORTHERN FORESTS,2,14.34015495,18.72903226,103.1935484,10.15842253
NEON,STEI,18ff51c0-0e7f-4733-9014-63afd9e23532,0,45.798538,-90.091314,523,13,8,2015,224,224,NORTHERN FORESTS,2,14.34015495,18.72903226,103.1935484,10.15842253
NEON,STEI,49206fd6-1c3b-44c4-8ec6-335be8b372b8,0,45.798538,-90.091314,523,13,8,2015,224,224,NORTHERN FORESTS,2,14.34015495,18.72903226,103.1935484,10.15842253
NEON,STEI,0fe092db-a04c-4046-a004-f4b09800da1a,0,45.798538,-90.091314,523,13,8,2015,224,224,NORTHERN FORESTS,2,14.34015495,18.72903226,103.1935484,10.15842253
NEON,STEI,7491bd2a-cb10-4b1f-b37e-6b6ac6861ffe,0,45.804042,-90.049787,490.3,13,8,2015,224,224,NORTHERN FORESTS,2,14.34060321,18.68709677,102.6129032,10.12980272
NEON,STEI,14861967-4542-42ff-854a-1f5e663344eb,0,45.804042,-90.049787,490.3,13,8,2015,224,224,NORTHERN FORESTS,2,14.34060321,18.68709677,102.6129032,10.12980272
NEON,STEI,bcad3081-8a8b-4539-92ad-d525397d3fe5,0,45.804042,-90.049787,490.3,13,8,2015,224,224,NORTHERN FORESTS,2,14.34060321,18.68709677,102.6129032,10.12980272
NEON,STEI,107a166f-1600-4bcc-bb12-27441c0be4ef,0,45.798538,-90.091314,523,13,8,2015,224,224,NORTHERN FORESTS,2,14.34015495,18.72903226,103.1935484,10.15842253
NEON,STEI,2f545045-1f4b-410e-a9c9-9b134c637c89,1,45.798538,-90.091314,523,13,8,2015,224,198,NORTHERN FORESTS,2,15.34728535,18.26774194,97.32258065,9.86522076
NEON,STEI,60cdb125-2962-420e-b83a-a648eaab78f4,0,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,91c139fe-e1d6-49ae-870b-d392635397f3,0,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,981ebe61-c821-444f-8f13-7371d208dd15,0,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,56973569-1603-467e-b278-57cdfbea7a11,0,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,49ea3cee-750c-4617-84c7-75bca730dd3f,0,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,f6e05fdc-aa69-4299-a982-8fd1bf22c1f6,0,45.804042,-90.049787,490.3,13,8,2015,224,224,NORTHERN FORESTS,2,14.34060321,18.68709677,102.6129032,10.12980272
NEON,STEI,fe2f51d3-605e-42ee-b95a-fd55a3bca68b,0,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,50e2cbaa-44aa-4225-8035-e1bf788b9360,0,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,0619df34-7187-4442-8547-775a0227e979,0,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,ddcedf6d-afff-4094-a895-3a16df2c6f15,1,45.826963,-90.084426,502.2,13,8,2015,224,224,NORTHERN FORESTS,2,14.34247103,18.68709677,103.0322581,10.15048068
NEON,STEI,32ad939b-8a16-41cb-b6fc-e21fd23d770d,1,45.798538,-90.091314,523,9,9,2015,251,225,NORTHERN FORESTS,2,14.29379561,18.67741935,103.516129,10.17428764
NEON,STEI,862f7f81-b6b5-4903-a66e-e88371b26297,0,45.798538,-90.091314,523,9,9,2015,251,251,NORTHERN FORESTS,2,12.9902494,17.47,119.2,10.91787525
NEON,STEI,bdf91efc-9fdd-46fa-98f9-00aa6dc129b4,0,45.798538,-90.091314,523,9,9,2015,251,251,NORTHERN FORESTS,2,12.9902494,17.47,119.2,10.91787525
NEON,STEI,b370f952-d9c9-4462-a357-533bd9758bf9,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,5843c3a9-927d-44d1-8c43-cf37e0b30a06,0,45.798538,-90.091314,523,9,9,2015,251,251,NORTHERN FORESTS,2,12.9902494,17.47,119.2,10.91787525
NEON,STEI,b226c02b-3107-4aa2-902f-ae13ea6a0a76,0,45.798538,-90.091314,523,9,9,2015,251,251,NORTHERN FORESTS,2,12.9902494,17.47,119.2,10.91787525
NEON,STEI,4f86553a-d614-4191-847e-38cfe52d7703,0,45.798538,-90.091314,523,9,9,2015,251,251,NORTHERN FORESTS,2,12.9902494,17.47,119.2,10.91787525
NEON,STEI,04b42fdd-2fcb-4eb1-9595-43eeb5e0bf96,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,2a9e71e8-178c-4a6d-975c-66ea75b11e3f,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,4ad790f4-8a53-418e-9254-ae731e5fa106,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,c4a2c6c3-a346-48c0-aeb7-ae7f4bea4940,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,d26f521b-edc4-41bc-bcc9-ee390d771e85,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,8629a30b-d41c-4565-9191-eca7bdc87081,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,b70abd32-038e-4de5-945a-0910afa3c0c0,0,45.804042,-90.049787,490.3,9,9,2015,251,251,NORTHERN FORESTS,2,12.99042572,17.4,119.2,10.91787525
NEON,STEI,dc8d5031-e1b9-4c93-8c7c-5ce473025f5e,0,45.804042,-90.049787,490.3,9,9,2015,251,251,NORTHERN FORESTS,2,12.99042572,17.4,119.2,10.91787525
NEON,STEI,b5726364-f58c-4926-8b7c-80834526001b,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,4a30e79f-569e-4d84-bdbc-3fa37414cb8d,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,ac8702da-679f-414d-a502-52a2541f1c0a,0,45.826963,-90.084426,502.2,9,9,2015,251,251,NORTHERN FORESTS,2,12.99116039,17.4,119.6,10.93617849
NEON,STEI,e2673737-ca37-4396-a5d5-e42fce40b4ee,0,45.804042,-90.049787,490.3,9,9,2015,251,251,NORTHERN FORESTS,2,12.99042572,17.4,119.2,10.91787525
NEON,STEI,9e0cffff-c1c2-4619-90d8-c27dc752b44e,0,45.804042,-90.049787,490.3,9,9,2015,251,251,NORTHERN FORESTS,2,12.99042572,17.4,119.2,10.91787525
NEON,STEI,5e23d01e-d093-4d28-a1a2-d1cfee4d1ba8,0,45.804042,-90.049787,490.3,10,9,2015,252,252,NORTHERN FORESTS,2,12.93786273,17.36666667,120.3333333,10.96965511
NEON,STEI,21a89ab4-6ed9-4029-bb81-84b850e7243d,0,45.804042,-90.049787,490.3,10,9,2015,252,252,NORTHERN FORESTS,2,12.93786273,17.36666667,120.3333333,10.96965511
NEON,STEI,e071794b-f79f-4ccb-b147-3fbdfce9795b,0,45.804042,-90.049787,490.3,10,9,2015,252,252,NORTHERN FORESTS,2,12.93786273,17.36666667,120.3333333,10.96965511
NEON,STEI,72a9819c-09bb-4cbe-be58-abcec726ef34,0,45.804042,-90.049787,490.3,10,9,2015,252,252,NORTHERN FORESTS,2,12.93786273,17.36666667,120.3333333,10.96965511
NEON,STEI,f0eb5281-3cbf-408c-8810-e8bbc1eb7f63,0,45.804042,-90.049787,490.3,10,9,2015,252,252,NORTHERN FORESTS,2,12.93786273,17.36666667,120.3333333,10.96965511
NEON,STEI,181881f1-09a3-44b3-8753-1e771c784ee8,0,45.826963,-90.084426,502.2,10,9,2015,252,252,NORTHERN FORESTS,2,12.93855474,17.36666667,120.6666667,10.98483804
NEON,STEI,8edbd026-25f6-43d5-97bf-c4e780a46168,0,45.826963,-90.084426,502.2,10,9,2015,252,252,NORTHERN FORESTS,2,12.93855474,17.36666667,120.6666667,10.98483804
NEON,STEI,fc98f8ff-8cb2-42e6-885b-eb511f4ca3e1,0,45.826963,-90.084426,502.2,10,9,2015,252,252,NORTHERN FORESTS,2,12.93855474,17.36666667,120.6666667,10.98483804
NEON,STEI,9cb007f3-5a4a-4c52-a2f6-c26787bc6394,0,45.826963,-90.084426,502.2,10,9,2015,252,252,NORTHERN FORESTS,2,12.93855474,17.36666667,120.6666667,10.98483804
